BatchID,ProductID,Category,Status,QtyPurchased,QtySold,QtyWasted,WastedPct,CloseDate,Revenue_CLP,Revenue_USD,BatchCost_CLP,GrossProfit_CLP,GrossProfit_USD,ProductID_purchase,UnitCost_CLP,Quantity,PurchaseDate,Unit,WasteCost_CLP,ClosureScope,PurchaseCohort
B02934,P083,Candy,Sold Out,49,49.0,0.0,0.0,2024-11-11,24500,26.2,17150,7350,7.86,P083,350,49,2024-10-10,bag 50g,0.0,Closed by cutoff,2024-10
B02935,P083,Candy,Partial Loss,50,48.95,1.05,2.1,2025-09-12,24475,26.18,17500,6975,7.46,P083,350,50,2024-11-16,bag 50g,367.5,After cutoff,2024-11
B02936,P083,Candy,Partial Loss,47,45.78,1.22,2.6,2025-11-02,22890,24.48,16450,6440,6.89,P083,350,47,2025-01-06,bag 50g,427.0,After cutoff,2025-01
B02937,P083,Candy,Sold Out,53,53.0,0.0,0.0,2025-02-26,26500,28.34,18550,7950,8.5,P083,350,53,2025-02-07,bag 50g,0.0,Closed by cutoff,2025-02
B02938,P083,Candy,Partial Loss,51,49.21,1.79,3.5,2026-01-11,24605,26.32,17850,6755,7.22,P083,350,51,2025-03-17,bag 50g,626.5,After cutoff,2025-03
B02939,P083,Candy,Sold Out,62,62.0,0.0,0.0,2025-05-12,31000,33.16,21700,9300,9.95,P083,350,62,2025-04-16,bag 50g,0.0,Closed by cutoff,2025-04
B02940,P083,Candy,Partial Loss,48,46.03,1.97,4.1,2026-03-15,23015,24.61,16800,6215,6.65,P083,350,48,2025-05-19,bag 50g,689.5,After cutoff,2025-05
B02941,P083,Candy,Sold Out,59,59.0,0.0,0.0,2025-07-28,29500,31.55,20650,8850,9.47,P083,350,59,2025-06-16,bag 50g,0.0,After cutoff,2025-06
B02942,P084,Candy,Sold Out,78,78.0,0.0,0.0,2023-07-31,78000,83.42,54600,23400,25.03,P084,700,78,2023-07-01,bag 100g,0.0,Closed by cutoff,2023-07
B02943,P084,Candy,Partial Loss,73,71.25,1.75,2.4,2024-05-24,71250,76.2,51100,20150,21.55,P084,700,73,2023-07-29,bag 100g,1225.0,Closed by cutoff,2023-07
B02944,P084,Candy,Sold Out,106,106.0,0.0,0.0,2023-10-14,106000,113.37,74200,31800,34.01,P084,700,106,2023-09-03,bag 100g,0.0,Closed by cutoff,2023-09
B02945,P084,Candy,Partial Loss,32,29.79,2.21,6.9,2024-07-28,29790,31.86,22400,7390,7.9,P084,700,32,2023-10-02,bag 100g,1547.0,Closed by cutoff,2023-10
B02946,P084,Candy,Partial Loss,26,24.6,1.4,5.4,2024-08-28,24600,26.31,18200,6400,6.84,P084,700,26,2023-11-02,bag 100g,979.9999999999999,Closed by cutoff,2023-11
B02947,P084,Candy,Partial Loss,33,32.11,0.89,2.7,2024-10-01,32110,34.34,23100,9010,9.64,P084,700,33,2023-12-06,bag 100g,623.0,Closed by cutoff,2023-12
B02948,P084,Candy,Sold Out,34,34.0,0.0,0.0,2024-02-09,34000,36.36,23800,10200,10.91,P084,700,34,2024-01-08,bag 100g,0.0,Closed by cutoff,2024-01
B02949,P084,Candy,Partial Loss,26,24.8,1.2,4.6,2024-12-17,24800,26.52,18200,6600,7.06,P084,700,26,2024-02-21,bag 100g,840.0,Closed by cutoff,2024-02
B02950,P084,Candy,Partial Loss,28,26.6,1.4,5.0,2025-01-16,26600,28.45,19600,7000,7.49,P084,700,28,2024-03-22,bag 100g,979.9999999999999,Closed by cutoff,2024-03
B02951,P084,Candy,Sold Out,73,73.0,0.0,0.0,2024-05-27,73000,78.07,51100,21900,23.42,P084,700,73,2024-04-21,bag 100g,0.0,Closed by cutoff,2024-04
B02952,P084,Candy,Partial Loss,86,83.16,2.84,3.3,2025-03-22,83160,88.94,60200,22960,24.56,P084,700,86,2024-05-26,bag 100g,1988.0,Closed by cutoff,2024-05
B02953,P084,Candy,Partial Loss,70,67.83,2.17,3.1,2025-04-18,67830,72.55,49000,18830,20.14,P084,700,70,2024-06-22,bag 100g,1519.0,Closed by cutoff,2024-06
B02954,P084,Candy,Sold Out,70,70.0,0.0,0.0,2024-08-29,70000,74.87,49000,21000,22.46,P084,700,70,2024-07-31,bag 100g,0.0,Closed by cutoff,2024-07
B02955,P084,Candy,Partial Loss,98,95.26,2.74,2.8,2025-07-05,95260,101.88,68600,26660,28.51,P084,700,98,2024-09-08,bag 100g,1918.0000000000002,After cutoff,2024-09
B02956,P084,Candy,Partial Loss,33,31.71,1.29,3.9,2025-08-09,31710,33.91,23100,8610,9.21,P084,700,33,2024-10-13,bag 100g,903.0,After cutoff,2024-10
B02957,P084,Candy,Partial Loss,33,30.86,2.15,6.5,2025-09-18,30860,33.01,23100,7760,8.3,P084,700,33,2024-11-22,bag 100g,1505.0,After cutoff,2024-11
B02958,P084,Candy,Sold Out,44,44.0,0.0,0.0,2025-01-10,44000,47.06,30800,13200,14.12,P084,700,44,2024-12-20,bag 100g,0.0,Closed by cutoff,2024-12
B02959,P084,Candy,Sold Out,29,29.0,0.0,0.0,2025-02-05,29000,31.02,20300,8700,9.3,P084,700,29,2025-01-23,bag 100g,0.0,Closed by cutoff,2025-01
B02960,P084,Candy,Partial Loss,32,29.79,2.21,6.9,2025-12-18,29790,31.86,22400,7390,7.9,P084,700,32,2025-02-21,bag 100g,1547.0,After cutoff,2025-02
B02961,P084,Candy,Partial Loss,35,33.63,1.36,3.9,2026-01-18,33630,35.97,24500,9130,9.76,P084,700,35,2025-03-24,bag 100g,952.0000000000001,After cutoff,2025-03
B02962,P084,Candy,Partial Loss,91,88.72,2.27,2.5,2026-02-26,88720,94.89,63700,25020,26.76,P084,700,91,2025-05-02,bag 100g,1589.0,After cutoff,2025-05
B02963,P084,Candy,Sold Out,96,96.0,0.0,0.0,2025-06-11,96000,102.67,67200,28800,30.8,P084,700,96,2025-05-23,bag 100g,0.0,Closed by cutoff,2025-05
B02964,P085,Candy,Partial Loss,81,77.03,3.97,4.9,2024-05-03,77030,82.39,56700,20330,21.74,P085,700,81,2023-07-08,bag 100g,2779.0,Closed by cutoff,2023-07
B02965,P085,Candy,Sold Out,83,83.0,0.0,0.0,2023-08-27,83000,88.77,58100,24900,26.63,P085,700,83,2023-08-14,bag 100g,0.0,Closed by cutoff,2023-08
B02966,P085,Candy,Sold Out,88,88.0,0.0,0.0,2023-10-06,88000,94.12,61600,26400,28.24,P085,700,88,2023-09-24,bag 100g,0.0,Closed by cutoff,2023-09
B02967,P085,Candy,Partial Loss,31,29.85,1.15,3.7,2024-08-26,29850,31.93,21700,8150,8.72,P085,700,31,2023-10-31,bag 100g,804.9999999999999,Closed by cutoff,2023-10
B02968,P085,Candy,Sold Out,32,32.0,0.0,0.0,2024-01-05,32000,34.22,22400,9600,10.27,P085,700,32,2023-11-30,bag 100g,0.0,Closed by cutoff,2023-11
B02969,P085,Candy,Partial Loss,31,30.07,0.93,3.0,2024-10-30,30070,32.16,21700,8370,8.95,P085,700,31,2024-01-04,bag 100g,651.0,Closed by cutoff,2024-01
B02970,P085,Candy,Partial Loss,28,26.26,1.74,6.2,2024-12-01,26260,28.09,19600,6660,7.12,P085,700,28,2024-02-05,bag 100g,1218.0,Closed by cutoff,2024-02
B02971,P085,Candy,Sold Out,26,26.0,0.0,0.0,2024-04-09,26000,27.81,18200,7800,8.34,P085,700,26,2024-03-10,bag 100g,0.0,Closed by cutoff,2024-03
B02972,P085,Candy,Sold Out,82,82.0,0.0,0.0,2024-04-23,82000,87.7,57400,24600,26.31,P085,700,82,2024-04-08,bag 100g,0.0,Closed by cutoff,2024-04
B02973,P085,Candy,Partial Loss,82,78.47,3.53,4.3,2025-03-09,78470,83.93,57400,21070,22.53,P085,700,82,2024-05-13,bag 100g,2471.0,Closed by cutoff,2024-05
B02974,P085,Candy,Sold Out,72,72.0,0.0,0.0,2024-07-29,72000,77.01,50400,21600,23.1,P085,700,72,2024-06-23,bag 100g,0.0,Closed by cutoff,2024-06
B02975,P085,Candy,Sold Out,89,89.0,0.0,0.0,2024-08-25,89000,95.19,62300,26700,28.56,P085,700,89,2024-07-26,bag 100g,0.0,Closed by cutoff,2024-07
B02976,P085,Candy,Sold Out,71,71.0,0.0,0.0,2024-09-18,71000,75.94,49700,21300,22.78,P085,700,71,2024-08-20,bag 100g,0.0,Closed by cutoff,2024-08
B02977,P085,Candy,Partial Loss,98,97.12,0.88,0.9,2025-07-18,97120,103.87,68600,28520,30.5,P085,700,98,2024-09-21,bag 100g,616.0,After cutoff,2024-09
B02978,P085,Candy,Partial Loss,31,30.1,0.9,2.9,2025-08-23,30100,32.19,21700,8400,8.98,P085,700,31,2024-10-27,bag 100g,630.0,After cutoff,2024-10
B02979,P085,Candy,Sold Out,36,36.0,0.0,0.0,2025-01-06,36000,38.5,25200,10800,11.55,P085,700,36,2024-12-02,bag 100g,0.0,Closed by cutoff,2024-12
B02980,P085,Candy,Partial Loss,33,32.08,0.92,2.8,2025-11-05,32080,34.31,23100,8980,9.6,P085,700,33,2025-01-09,bag 100g,644.0,After cutoff,2025-01
B02981,P085,Candy,Partial Loss,29,27.61,1.39,4.8,2025-12-08,27610,29.53,20300,7310,7.82,P085,700,29,2025-02-11,bag 100g,972.9999999999999,After cutoff,2025-02
B02982,P085,Candy,Partial Loss,30,28.32,1.68,5.6,2026-01-15,28320,30.29,21000,7320,7.83,P085,700,30,2025-03-21,bag 100g,1176.0,After cutoff,2025-03
B02983,P085,Candy,Sold Out,75,75.0,0.0,0.0,2025-05-07,75000,80.21,52500,22500,24.06,P085,700,75,2025-04-17,bag 100g,0.0,Closed by cutoff,2025-04
B02984,P085,Candy,Sold Out,78,78.0,0.0,0.0,2025-07-09,78000,83.42,54600,23400,25.03,P085,700,78,2025-06-01,bag 100g,0.0,After cutoff,2025-06
B02985,P086,Candy,Partial Loss,53,51.94,1.06,2.0,2024-05-13,51940,55.55,34450,17490,18.71,P086,650,53,2023-07-18,bag 100g,689.0,Closed by cutoff,2023-07
B02986,P086,Candy,Partial Loss,56,54.43,1.57,2.8,2024-06-23,54430,58.21,36400,18030,19.28,P086,650,56,2023-08-28,bag 100g,1020.5,Closed by cutoff,2023-08
B02987,P086,Candy,Partial Loss,45,43.02,1.98,4.4,2024-08-02,43020,46.01,29250,13770,14.73,P086,650,45,2023-10-07,bag 100g,1287.0,Closed by cutoff,2023-10
B02988,P086,Candy,Sold Out,55,55.0,0.0,0.0,2023-12-09,55000,58.82,35750,19250,20.59,P086,650,55,2023-11-09,bag 100g,0.0,Closed by cutoff,2023-11
B02989,P086,Candy,Sold Out,59,59.0,0.0,0.0,2024-01-11,59000,63.1,38350,20650,22.09,P086,650,59,2023-12-09,bag 100g,0.0,Closed by cutoff,2023-12
B02990,P086,Candy,Partial Loss,51,49.52,1.48,2.9,2024-11-16,49520,52.96,33150,16370,17.51,P086,650,51,2024-01-21,bag 100g,962.0,Closed by cutoff,2024-01
B02991,P086,Candy,Partial Loss,54,51.41,2.59,4.8,2024-12-24,51410,54.98,35100,16310,17.44,P086,650,54,2024-02-28,bag 100g,1683.5,Closed by cutoff,2024-02
B02992,P086,Candy,Sold Out,56,56.0,0.0,0.0,2024-04-11,56000,59.89,39200,16800,17.97,P086,700,56,2024-03-30,bag 100g,0.0,Closed by cutoff,2024-03
B02993,P086,Candy,Sold Out,55,55.0,0.0,0.0,2024-06-10,55000,58.82,35750,19250,20.59,P086,650,55,2024-05-01,bag 100g,0.0,Closed by cutoff,2024-05
B02994,P086,Candy,Sold Out,49,49.0,0.0,0.0,2024-06-04,49000,52.41,34300,14700,15.72,P086,700,49,2024-05-24,bag 100g,0.0,Closed by cutoff,2024-05
B02995,P086,Candy,Sold Out,52,52.0,0.0,0.0,2024-08-09,52000,55.61,33800,18200,19.47,P086,650,52,2024-07-03,bag 100g,0.0,Closed by cutoff,2024-07
B02996,P086,Candy,Sold Out,49,49.0,0.0,0.0,2024-09-16,49000,52.41,34300,14700,15.72,P086,700,49,2024-08-12,bag 100g,0.0,Closed by cutoff,2024-08
B02997,P086,Candy,Partial Loss,59,57.58,1.42,2.4,2025-07-06,57580,61.58,38350,19230,20.57,P086,650,59,2024-09-09,bag 100g,923.0,After cutoff,2024-09
B02998,P086,Candy,Sold Out,48,48.0,0.0,0.0,2024-11-09,48000,51.34,31200,16800,17.97,P086,650,48,2024-10-15,bag 100g,0.0,Closed by cutoff,2024-10
B02999,P086,Candy,Sold Out,51,51.0,0.0,0.0,2024-12-18,51000,54.55,33150,17850,19.09,P086,650,51,2024-11-22,bag 100g,0.0,Closed by cutoff,2024-11
B03000,P086,Candy,Sold Out,57,57.0,0.0,0.0,2025-01-15,57000,60.96,37050,19950,21.34,P086,650,57,2024-12-24,bag 100g,0.0,Closed by cutoff,2024-12
B03001,P086,Candy,Partial Loss,48,46.27,1.73,3.6,2025-11-22,46270,49.49,31200,15070,16.12,P086,650,48,2025-01-26,bag 100g,1124.5,After cutoff,2025-01
B03002,P086,Candy,Sold Out,47,47.0,0.0,0.0,2025-04-25,47000,50.27,30550,16450,17.59,P086,650,47,2025-03-13,bag 100g,0.0,Closed by cutoff,2025-03
B03003,P086,Candy,Partial Loss,54,52.22,1.78,3.3,2026-02-11,52220,55.85,37800,14420,15.42,P086,700,54,2025-04-17,bag 100g,1246.0,After cutoff,2025-04
B03004,P086,Candy,Partial Loss,48,46.94,1.06,2.2,2026-03-16,46940,50.2,31200,15740,16.83,P086,650,48,2025-05-20,bag 100g,689.0,After cutoff,2025-05
B03005,P086,Candy,Partial Loss,61,57.58,3.42,5.6,2026-04-18,57580,61.58,39650,17930,19.18,P086,650,61,2025-06-22,bag 100g,2223.0,After cutoff,2025-06
B03006,P087,Candy,Sold Out,54,54.0,0.0,0.0,2023-08-10,27000,28.88,18900,8100,8.66,P087,350,54,2023-07-15,bag 50g,0.0,Closed by cutoff,2023-07
B03007,P087,Candy,Partial Loss,53,51.52,1.48,2.8,2024-06-19,25760,27.55,18550,7210,7.71,P087,350,53,2023-08-24,bag 50g,518.0,Closed by cutoff,2023-08
B03008,P087,Candy,Partial Loss,56,52.92,3.08,5.5,2024-07-29,26460,28.3,19600,6860,7.34,P087,350,56,2023-10-03,bag 50g,1078.0,Closed by cutoff,2023-10
B03009,P087,Candy,Sold Out,49,49.0,0.0,0.0,2023-12-11,24500,26.2,17150,7350,7.86,P087,350,49,2023-11-03,bag 50g,0.0,Closed by cutoff,2023-11
B03010,P087,Candy,Sold Out,61,61.0,0.0,0.0,2023-12-21,30500,32.62,21350,9150,9.79,P087,350,61,2023-12-05,bag 50g,0.0,Closed by cutoff,2023-12
B03011,P087,Candy,Sold Out,45,45.0,0.0,0.0,2024-01-25,22500,24.06,15750,6750,7.22,P087,350,45,2024-01-02,bag 50g,0.0,Closed by cutoff,2024-01
B03012,P087,Candy,Partial Loss,48,46.03,1.97,4.1,2024-11-21,23015,24.61,16800,6215,6.65,P087,350,48,2024-01-26,bag 50g,689.5,Closed by cutoff,2024-01
B03013,P087,Candy,Sold Out,52,52.0,0.0,0.0,2024-03-30,26000,27.81,18200,7800,8.34,P087,350,52,2024-03-05,bag 50g,0.0,Closed by cutoff,2024-03
B03014,P087,Candy,Sold Out,45,45.0,0.0,0.0,2024-04-28,22500,24.06,15750,6750,7.22,P087,350,45,2024-04-08,bag 50g,0.0,Closed by cutoff,2024-04
B03015,P087,Candy,Sold Out,49,49.0,0.0,0.0,2024-06-24,24500,26.2,17150,7350,7.86,P087,350,49,2024-05-11,bag 50g,0.0,Closed by cutoff,2024-05
B03016,P087,Candy,Partial Loss,57,56.71,0.29,0.5,2025-04-20,28355,30.33,19950,8405,8.99,P087,350,57,2024-06-24,bag 50g,101.5,Closed by cutoff,2024-06
B03017,P087,Candy,Sold Out,45,45.0,0.0,0.0,2024-09-04,22500,24.06,15750,6750,7.22,P087,350,45,2024-07-29,bag 50g,0.0,Closed by cutoff,2024-07
B03018,P087,Candy,Sold Out,68,68.0,0.0,0.0,2024-10-03,34000,36.36,23800,10200,10.91,P087,350,68,2024-09-13,bag 50g,0.0,Closed by cutoff,2024-09
B03019,P087,Candy,Sold Out,52,52.0,0.0,0.0,2024-11-11,26000,27.81,18200,7800,8.34,P087,350,52,2024-10-10,bag 50g,0.0,Closed by cutoff,2024-10
B03020,P087,Candy,Sold Out,50,50.0,0.0,0.0,2024-12-18,25000,26.74,17500,7500,8.02,P087,350,50,2024-11-08,bag 50g,0.0,Closed by cutoff,2024-11
B03021,P087,Candy,Sold Out,56,56.0,0.0,0.0,2025-01-16,28000,29.95,19600,8400,8.98,P087,350,56,2024-12-17,bag 50g,0.0,Closed by cutoff,2024-12
B03022,P087,Candy,Partial Loss,50,48.5,1.5,3.0,2025-11-10,24250,25.94,17500,6750,7.22,P087,350,50,2025-01-14,bag 50g,525.0,After cutoff,2025-01
B03023,P087,Candy,Partial Loss,57,54.95,2.05,3.6,2025-12-19,27475,29.39,19950,7525,8.05,P087,350,57,2025-02-22,bag 50g,717.4999999999999,After cutoff,2025-02
B03024,P087,Candy,Sold Out,58,58.0,0.0,0.0,2025-05-08,29000,31.02,20300,8700,9.3,P087,350,58,2025-04-03,bag 50g,0.0,Closed by cutoff,2025-04
B03025,P087,Candy,Sold Out,53,53.0,0.0,0.0,2025-06-04,26500,28.34,18550,7950,8.5,P087,350,53,2025-05-04,bag 50g,0.0,Closed by cutoff,2025-05
B03026,P087,Candy,Partial Loss,55,53.9,1.1,2.0,2026-03-29,26950,28.82,19250,7700,8.24,P087,350,55,2025-06-02,bag 50g,385.00000000000006,After cutoff,2025-06
B03027,P088,Candy,Sold Out,54,54.0,0.0,0.0,2023-07-30,54000,57.75,40500,13500,14.44,P088,750,54,2023-07-11,bag 100g,0.0,Closed by cutoff,2023-07
B03028,P088,Candy,Sold Out,44,44.0,0.0,0.0,2023-09-11,44000,47.06,28600,15400,16.47,P088,650,44,2023-08-14,bag 100g,0.0,Closed by cutoff,2023-08
B03029,P088,Candy,Sold Out,53,53.0,0.0,0.0,2023-11-02,53000,56.68,34450,18550,19.84,P088,650,53,2023-09-19,bag 100g,0.0,Closed by cutoff,2023-09
B03030,P088,Candy,Sold Out,54,54.0,0.0,0.0,2023-11-19,54000,57.75,35100,18900,20.21,P088,650,54,2023-10-28,bag 100g,0.0,Closed by cutoff,2023-10
B03031,P088,Candy,Sold Out,52,52.0,0.0,0.0,2023-12-19,52000,55.61,33800,18200,19.47,P088,650,52,2023-11-27,bag 100g,0.0,Closed by cutoff,2023-11
B03032,P088,Candy,Partial Loss,55,54.12,0.88,1.6,2024-10-28,54120,57.88,41250,12870,13.76,P088,750,55,2024-01-02,bag 100g,660.0,Closed by cutoff,2024-01
B03033,P088,Candy,Partial Loss,48,46.66,1.34,2.8,2024-12-04,46660,49.9,31200,15460,16.53,P088,650,48,2024-02-08,bag 100g,871.0,Closed by cutoff,2024-02
B03034,P088,Candy,Partial Loss,54,52.76,1.24,2.3,2025-01-03,52760,56.43,40500,12260,13.11,P088,750,54,2024-03-09,bag 100g,930.0,Closed by cutoff,2024-03
B03035,P088,Candy,Sold Out,57,57.0,0.0,0.0,2024-05-29,57000,60.96,37050,19950,21.34,P088,650,57,2024-04-19,bag 100g,0.0,Closed by cutoff,2024-04
B03036,P088,Candy,Sold Out,52,52.0,0.0,0.0,2024-05-28,52000,55.61,33800,18200,19.47,P088,650,52,2024-05-16,bag 100g,0.0,Closed by cutoff,2024-05
B03037,P088,Candy,Partial Loss,51,49.37,1.63,3.2,2025-04-10,49370,52.8,33150,16220,17.35,P088,650,51,2024-06-14,bag 100g,1059.5,Closed by cutoff,2024-06
B03038,P088,Candy,Partial Loss,48,47.23,0.77,1.6,2025-05-19,47230,50.51,31200,16030,17.14,P088,650,48,2024-07-23,bag 100g,500.5,Closed by cutoff,2024-07
B03039,P088,Candy,Partial Loss,51,49.37,1.63,3.2,2025-06-22,49370,52.8,33150,16220,17.35,P088,650,51,2024-08-26,bag 100g,1059.5,Closed by cutoff,2024-08
B03040,P088,Candy,Partial Loss,46,44.57,1.43,3.1,2025-07-29,44570,47.67,29900,14670,15.69,P088,650,46,2024-10-02,bag 100g,929.5,After cutoff,2024-10
B03041,P088,Candy,Partial Loss,44,43.34,0.66,1.5,2025-09-02,43340,46.35,28600,14740,15.76,P088,650,44,2024-11-06,bag 100g,429.0,After cutoff,2024-11
B03042,P088,Candy,Sold Out,57,57.0,0.0,0.0,2025-01-11,57000,60.96,37050,19950,21.34,P088,650,57,2024-12-09,bag 100g,0.0,Closed by cutoff,2024-12
B03043,P088,Candy,Sold Out,59,59.0,0.0,0.0,2025-02-02,59000,63.1,38350,20650,22.09,P088,650,59,2025-01-02,bag 100g,0.0,Closed by cutoff,2025-01
B03044,P088,Candy,Sold Out,51,51.0,0.0,0.0,2025-03-02,51000,54.55,33150,17850,19.09,P088,650,51,2025-02-07,bag 100g,0.0,Closed by cutoff,2025-02
B03045,P088,Candy,Sold Out,51,51.0,0.0,0.0,2025-04-11,51000,54.55,33150,17850,19.09,P088,650,51,2025-03-16,bag 100g,0.0,Closed by cutoff,2025-03
B03046,P088,Candy,Partial Loss,51,49.21,1.79,3.5,2026-02-17,49210,52.63,33150,16060,17.18,P088,650,51,2025-04-23,bag 100g,1163.5,After cutoff,2025-04
B03047,P088,Candy,Sold Out,59,59.0,0.0,0.0,2025-06-18,59000,63.1,38350,20650,22.09,P088,650,59,2025-05-15,bag 100g,0.0,Closed by cutoff,2025-05
B03048,P088,Candy,Partial Loss,61,59.6,1.4,2.3,2026-04-13,59600,63.74,45750,13850,14.81,P088,750,61,2025-06-17,bag 100g,1050.0,After cutoff,2025-06
B03049,P089,Candy,Partial Loss,51,49.47,1.53,3.0,2024-05-16,24735,26.45,17850,6885,7.36,P089,350,51,2023-07-21,bag 50g,535.5,Closed by cutoff,2023-07
B03050,P089,Candy,Partial Loss,45,44.05,0.95,2.1,2024-06-21,22025,23.56,15750,6275,6.71,P089,350,45,2023-08-26,bag 50g,332.5,Closed by cutoff,2023-08
B03051,P089,Candy,Sold Out,54,54.0,0.0,0.0,2023-10-29,27000,28.88,18900,8100,8.66,P089,350,54,2023-09-28,bag 50g,0.0,Closed by cutoff,2023-09
B03052,P089,Candy,Sold Out,43,43.0,0.0,0.0,2023-11-25,21500,22.99,15050,6450,6.9,P089,350,43,2023-11-05,bag 50g,0.0,Closed by cutoff,2023-11
B03053,P089,Candy,Sold Out,58,58.0,0.0,0.0,2024-01-08,29000,31.02,20300,8700,9.3,P089,350,58,2023-12-14,bag 50g,0.0,Closed by cutoff,2023-12
B03054,P089,Candy,Sold Out,44,44.0,0.0,0.0,2024-02-16,22000,23.53,15400,6600,7.06,P089,350,44,2024-01-14,bag 50g,0.0,Closed by cutoff,2024-01
B03055,P089,Candy,Partial Loss,43,41.97,1.03,2.4,2024-12-14,20985,22.44,15050,5935,6.35,P089,350,43,2024-02-18,bag 50g,360.5,Closed by cutoff,2024-02
B03056,P089,Candy,Partial Loss,46,44.3,1.7,3.7,2025-01-11,22150,23.69,16100,6050,6.47,P089,350,46,2024-03-17,bag 50g,595.0,Closed by cutoff,2024-03
B03057,P089,Candy,Sold Out,56,56.0,0.0,0.0,2024-05-16,28000,29.95,19600,8400,8.98,P089,350,56,2024-04-18,bag 50g,0.0,Closed by cutoff,2024-04
B03058,P089,Candy,Sold Out,55,55.0,0.0,0.0,2024-06-10,27500,29.41,19250,8250,8.82,P089,350,55,2024-05-25,bag 50g,0.0,Closed by cutoff,2024-05
B03059,P089,Candy,Sold Out,43,43.0,0.0,0.0,2024-08-03,21500,22.99,15050,6450,6.9,P089,350,43,2024-07-08,bag 50g,0.0,Closed by cutoff,2024-07
B03060,P089,Candy,Sold Out,52,52.0,0.0,0.0,2025-06-05,26000,27.81,18200,7800,8.34,P089,350,52,2024-08-09,bag 50g,0.0,Closed by cutoff,2024-08
B03061,P089,Candy,Sold Out,63,63.0,0.0,0.0,2024-10-17,31500,33.69,22050,9450,10.11,P089,350,63,2024-09-23,bag 50g,0.0,Closed by cutoff,2024-09
B03062,P089,Candy,Sold Out,54,54.0,0.0,0.0,2024-11-13,27000,28.88,18900,8100,8.66,P089,350,54,2024-10-27,bag 50g,0.0,Closed by cutoff,2024-10
B03063,P089,Candy,Sold Out,57,57.0,0.0,0.0,2025-01-01,28500,30.48,19950,8550,9.14,P089,350,57,2024-12-04,bag 50g,0.0,Closed by cutoff,2024-12
B03064,P089,Candy,Sold Out,59,59.0,0.0,0.0,2025-02-03,29500,31.55,20650,8850,9.47,P089,350,59,2025-01-03,bag 50g,0.0,Closed by cutoff,2025-01
B03065,P089,Candy,Sold Out,46,46.0,0.0,0.0,2025-03-01,23000,24.6,16100,6900,7.38,P089,350,46,2025-02-15,bag 50g,0.0,Closed by cutoff,2025-02
B03066,P089,Candy,Partial Loss,53,51.3,1.7,3.2,2026-01-13,25650,27.43,18550,7100,7.59,P089,350,53,2025-03-19,bag 50g,595.0,After cutoff,2025-03
B03067,P089,Candy,Partial Loss,57,56.26,0.74,1.3,2026-02-21,28130,30.09,19950,8180,8.75,P089,350,57,2025-04-27,bag 50g,259.0,After cutoff,2025-04
B03068,P089,Candy,Sold Out,52,52.0,0.0,0.0,2025-07-11,26000,27.81,18200,7800,8.34,P089,350,52,2025-05-30,bag 50g,0.0,After cutoff,2025-05
B03069,P090,Candy,Sold Out,56,56.0,0.0,0.0,2023-07-18,56000,59.89,36400,19600,20.96,P090,650,56,2023-07-02,bag 100g,0.0,Closed by cutoff,2023-07
B03070,P090,Candy,Partial Loss,53,51.14,1.86,3.5,2024-06-05,51140,54.7,34450,16690,17.85,P090,650,53,2023-08-10,bag 100g,1209.0,Closed by cutoff,2023-08
B03071,P090,Candy,Sold Out,55,55.0,0.0,0.0,2023-10-19,55000,58.82,35750,19250,20.59,P090,650,55,2023-09-23,bag 100g,0.0,Closed by cutoff,2023-09
B03072,P090,Candy,Sold Out,52,52.0,0.0,0.0,2023-11-28,52000,55.61,33800,18200,19.47,P090,650,52,2023-10-21,bag 100g,0.0,Closed by cutoff,2023-10
B03073,P090,Candy,Sold Out,54,54.0,0.0,0.0,2023-12-17,54000,57.75,35100,18900,20.21,P090,650,54,2023-11-22,bag 100g,0.0,Closed by cutoff,2023-11
B03074,P090,Candy,Partial Loss,57,55.35,1.65,2.9,2024-10-21,55350,59.2,37050,18300,19.57,P090,650,57,2023-12-26,bag 100g,1072.5,Closed by cutoff,2023-12
B03075,P090,Candy,Partial Loss,57,55.92,1.08,1.9,2024-11-28,55920,59.81,37050,18870,20.18,P090,650,57,2024-02-02,bag 100g,702.0,Closed by cutoff,2024-02
B03076,P090,Candy,Partial Loss,53,50.09,2.92,5.5,2025-01-04,50090,53.57,34450,15640,16.73,P090,650,53,2024-03-10,bag 100g,1898.0,Closed by cutoff,2024-03
B03077,P090,Candy,Sold Out,48,48.0,0.0,0.0,2024-06-05,48000,51.34,31200,16800,17.97,P090,650,48,2024-04-21,bag 100g,0.0,Closed by cutoff,2024-04
B03078,P090,Candy,Partial Loss,51,49.62,1.38,2.7,2025-03-16,49620,53.07,33150,16470,17.61,P090,650,51,2024-05-20,bag 100g,896.9999999999999,Closed by cutoff,2024-05
B03079,P090,Candy,Partial Loss,54,53.14,0.86,1.6,2025-04-14,53140,56.83,35100,18040,19.29,P090,650,54,2024-06-18,bag 100g,559.0,Closed by cutoff,2024-06
B03080,P090,Candy,Partial Loss,52,49.61,2.39,4.6,2025-05-19,49610,53.06,33800,15810,16.91,P090,650,52,2024-07-23,bag 100g,1553.5,Closed by cutoff,2024-07
B03081,P090,Candy,Partial Loss,43,40.81,2.19,5.1,2025-06-20,40810,43.65,27950,12860,13.75,P090,650,43,2024-08-24,bag 100g,1423.5,Closed by cutoff,2024-08
