BatchID,ProductID,Product,Category,SupplierRole,SupplierID,SupplierName,PurchaseDate,Quantity,Unit,UnitCost_CLP,UnitCost_USD,BatchCost_CLP,BatchCost_USD,ExpiryDate,ExpiryType,Season
B03672,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2023-07-05,18,pack 10,3100,3.32,55800,59.68,2033-07-02,Concrete,Winter
B03673,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2023-09-05,29,pack 10,3100,3.32,89900,96.15,2033-09-02,Concrete,Spring
B03674,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2023-10-30,20,pack 10,3100,3.32,62000,66.31,2033-10-27,Concrete,Spring
B03675,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2023-12-07,28,pack 10,3100,3.32,86800,92.83,2033-12-04,Concrete,Summer
B03676,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-02-06,23,pack 10,3100,3.32,71300,76.26,2034-02-03,Concrete,Summer
B03677,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-04-08,19,pack 10,3100,3.32,58900,62.99,2034-04-06,Concrete,Autumn
B03678,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-06-19,18,pack 10,3100,3.32,55800,59.68,2034-06-17,Concrete,Winter
B03679,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-08-18,22,pack 10,3100,3.32,68200,72.94,2034-08-16,Concrete,Winter
B03680,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-10-05,22,pack 10,3100,3.32,68200,72.94,2034-10-03,Concrete,Spring
B03681,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-11-27,17,pack 10,3100,3.32,52700,56.36,2034-11-25,Concrete,Spring
B03682,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2025-01-19,19,pack 10,3100,3.32,58900,62.99,2035-01-17,Concrete,Summer
B03683,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2025-03-17,20,pack 10,3100,3.32,62000,66.31,2035-03-15,Concrete,Autumn
B03684,P117,Empty PET bottle 1.5L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2025-05-26,25,pack 10,3100,3.32,77500,82.89,2035-05-24,Concrete,Autumn
B03685,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2023-08-02,20,pack 10,3600,3.85,72000,77.01,2033-07-30,Concrete,Winter
B03686,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2023-09-25,27,pack 10,3600,3.85,97200,103.96,2033-09-22,Concrete,Spring
B03687,P118,Empty PET bottle 2L (pack of 10),Packaging,Backup,S022,Envases del Pacifico,2023-11-24,21,pack 10,3700,3.96,77700,83.1,2033-11-21,Concrete,Spring
B03688,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-01-20,21,pack 10,3600,3.85,75600,80.86,2034-01-17,Concrete,Summer
B03689,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-03-20,18,pack 10,3600,3.85,64800,69.3,2034-03-18,Concrete,Autumn
B03690,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-05-24,22,pack 10,3600,3.85,79200,84.71,2034-05-22,Concrete,Autumn
B03691,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-07-26,17,pack 10,3600,3.85,61200,65.45,2034-07-24,Concrete,Winter
B03692,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2024-09-21,22,pack 10,3600,3.85,79200,84.71,2034-09-19,Concrete,Spring
B03693,P118,Empty PET bottle 2L (pack of 10),Packaging,Backup,S022,Envases del Pacifico,2024-11-24,19,pack 10,3700,3.96,70300,75.19,2034-11-22,Concrete,Spring
B03694,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2025-01-21,21,pack 10,3600,3.85,75600,80.86,2035-01-19,Concrete,Summer
B03695,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2025-04-04,25,pack 10,3600,3.85,90000,96.26,2035-04-02,Concrete,Autumn
B03696,P118,Empty PET bottle 2L (pack of 10),Packaging,Primary,S021,PackChile Wholesale,2025-06-12,22,pack 10,3600,3.85,79200,84.71,2035-06-10,Concrete,Winter
B03697,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-07-14,21,pack 100,650,0.7,13650,14.6,2033-07-11,Concrete,Winter
B03698,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-09-13,25,pack 100,650,0.7,16250,17.38,2033-09-10,Concrete,Spring
B03699,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-11-10,22,pack 100,650,0.7,14300,15.29,2033-11-07,Concrete,Spring
B03700,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-01-13,17,pack 100,650,0.7,11050,11.82,2034-01-10,Concrete,Summer
B03701,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-02-28,22,pack 100,650,0.7,14300,15.29,2034-02-25,Concrete,Summer
B03702,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-04-22,21,pack 100,650,0.7,13650,14.6,2034-04-20,Concrete,Autumn
B03703,P119,Poly bag 10x15cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-06-24,18,pack 100,700,0.75,12600,13.48,2034-06-22,Concrete,Winter
B03704,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-09-02,26,pack 100,650,0.7,16900,18.07,2034-08-31,Concrete,Spring
B03705,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-10-27,21,pack 100,650,0.7,13650,14.6,2034-10-25,Concrete,Spring
B03706,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-12-23,28,pack 100,650,0.7,18200,19.47,2034-12-21,Concrete,Summer
B03707,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-02-26,23,pack 100,650,0.7,14950,15.99,2035-02-24,Concrete,Summer
B03708,P119,Poly bag 10x15cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2025-04-17,24,pack 100,700,0.75,16800,17.97,2035-04-15,Concrete,Autumn
B03709,P119,Poly bag 10x15cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-06-08,25,pack 100,650,0.7,16250,17.38,2035-06-06,Concrete,Winter
B03710,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-07-01,19,pack 100,950,1.02,18050,19.3,2033-06-28,Concrete,Winter
B03711,P120,Poly bag 12x20cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2023-08-26,17,pack 100,1100,1.18,18700,20.0,2033-08-23,Concrete,Winter
B03712,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-10-23,22,pack 100,950,1.02,20900,22.35,2033-10-20,Concrete,Spring
B03713,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-12-28,29,pack 100,950,1.02,27550,29.47,2033-12-25,Concrete,Summer
B03714,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-02-19,22,pack 100,950,1.02,20900,22.35,2034-02-16,Concrete,Summer
B03715,P120,Poly bag 12x20cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-04-13,23,pack 100,1100,1.18,25300,27.06,2034-04-11,Concrete,Autumn
B03716,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-06-19,19,pack 100,950,1.02,18050,19.3,2034-06-17,Concrete,Winter
B03717,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-08-19,18,pack 100,950,1.02,17100,18.29,2034-08-17,Concrete,Winter
B03718,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-10-27,20,pack 100,950,1.02,19000,20.32,2034-10-25,Concrete,Spring
B03719,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-12-20,28,pack 100,950,1.02,26600,28.45,2034-12-18,Concrete,Summer
B03720,P120,Poly bag 12x20cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2025-02-25,21,pack 100,1100,1.18,23100,24.71,2035-02-23,Concrete,Summer
B03721,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-04-12,20,pack 100,950,1.02,19000,20.32,2035-04-10,Concrete,Autumn
B03722,P120,Poly bag 12x20cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-06-09,19,pack 100,950,1.02,18050,19.3,2035-06-07,Concrete,Winter
B03723,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-07-22,19,pack 100,1300,1.39,24700,26.42,2033-07-19,Concrete,Winter
B03724,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-09-15,24,pack 100,1300,1.39,31200,33.37,2033-09-12,Concrete,Spring
B03725,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-10-27,21,pack 100,1300,1.39,27300,29.2,2033-10-24,Concrete,Spring
B03726,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-01-04,22,pack 100,1300,1.39,28600,30.59,2034-01-01,Concrete,Summer
B03727,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-03-08,23,pack 100,1300,1.39,29900,31.98,2034-03-06,Concrete,Autumn
B03728,P121,Poly bag 15x25cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-05-21,22,pack 100,1400,1.5,30800,32.94,2034-05-19,Concrete,Autumn
B03729,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-07-16,18,pack 100,1300,1.39,23400,25.03,2034-07-14,Concrete,Winter
B03730,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-08-28,21,pack 100,1300,1.39,27300,29.2,2034-08-26,Concrete,Winter
B03731,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-10-15,23,pack 100,1300,1.39,29900,31.98,2034-10-13,Concrete,Spring
B03732,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-12-17,24,pack 100,1300,1.39,31200,33.37,2034-12-15,Concrete,Summer
B03733,P121,Poly bag 15x25cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2025-02-04,19,pack 100,1400,1.5,26600,28.45,2035-02-02,Concrete,Summer
B03734,P121,Poly bag 15x25cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2025-04-04,23,pack 100,1400,1.5,32200,34.44,2035-04-02,Concrete,Autumn
B03735,P121,Poly bag 15x25cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-05-26,22,pack 100,1300,1.39,28600,30.59,2035-05-24,Concrete,Autumn
B03736,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-07-03,22,pack 100,1750,1.87,38500,41.18,2033-06-30,Concrete,Winter
B03737,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-08-24,22,pack 100,1750,1.87,38500,41.18,2033-08-21,Concrete,Winter
B03738,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-11-05,22,pack 100,1750,1.87,38500,41.18,2033-11-02,Concrete,Spring
B03739,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-12-26,26,pack 100,1750,1.87,45500,48.66,2033-12-23,Concrete,Summer
B03740,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-02-06,18,pack 100,1750,1.87,31500,33.69,2034-02-03,Concrete,Summer
B03741,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-04-04,21,pack 100,1750,1.87,36750,39.3,2034-04-02,Concrete,Autumn
B03742,P122,Poly bag 20x30cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-06-07,18,pack 100,1700,1.82,30600,32.73,2034-06-05,Concrete,Winter
B03743,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-07-13,19,pack 100,1750,1.87,33250,35.56,2034-07-11,Concrete,Winter
B03744,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-09-23,23,pack 100,1750,1.87,40250,43.05,2034-09-21,Concrete,Spring
B03745,P122,Poly bag 20x30cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-11-29,19,pack 100,1700,1.82,32300,34.55,2034-11-27,Concrete,Spring
B03746,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-01-12,21,pack 100,1750,1.87,36750,39.3,2035-01-10,Concrete,Summer
B03747,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-03-02,22,pack 100,1750,1.87,38500,41.18,2035-02-28,Concrete,Autumn
B03748,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-05-11,23,pack 100,1750,1.87,40250,43.05,2035-05-09,Concrete,Autumn
B03749,P122,Poly bag 20x30cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-06-28,21,pack 100,1750,1.87,36750,39.3,2035-06-26,Concrete,Winter
B03750,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-08-02,19,pack 100,1950,2.09,37050,39.63,2033-07-30,Concrete,Winter
B03751,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-09-28,28,pack 100,1950,2.09,54600,58.4,2033-09-25,Concrete,Spring
B03752,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-11-20,23,pack 100,1950,2.09,44850,47.97,2033-11-17,Concrete,Spring
B03753,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-01-09,18,pack 100,1950,2.09,35100,37.54,2034-01-06,Concrete,Summer
B03754,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-03-17,18,pack 100,1950,2.09,35100,37.54,2034-03-15,Concrete,Autumn
B03755,P123,Poly bag 25x35cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-05-07,18,pack 100,2200,2.35,39600,42.35,2034-05-05,Concrete,Autumn
B03756,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-07-02,23,pack 100,1950,2.09,44850,47.97,2034-06-30,Concrete,Winter
B03757,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-08-29,23,pack 100,1950,2.09,44850,47.97,2034-08-27,Concrete,Winter
B03758,P123,Poly bag 25x35cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2024-10-28,21,pack 100,2200,2.35,46200,49.41,2034-10-26,Concrete,Spring
B03759,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-12-20,22,pack 100,1950,2.09,42900,45.88,2034-12-18,Concrete,Summer
B03760,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-02-19,24,pack 100,1950,2.09,46800,50.05,2035-02-17,Concrete,Summer
B03761,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-04-19,24,pack 100,1950,2.09,46800,50.05,2035-04-17,Concrete,Autumn
B03762,P123,Poly bag 25x35cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-06-04,20,pack 100,1950,2.09,39000,41.71,2035-06-02,Concrete,Winter
B03763,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-07-08,19,pack 100,2550,2.73,48450,51.82,2033-07-05,Concrete,Winter
B03764,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-09-11,23,pack 100,2550,2.73,58650,62.73,2033-09-08,Concrete,Spring
B03765,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-11-09,19,pack 100,2550,2.73,48450,51.82,2033-11-06,Concrete,Spring
B03766,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-01-04,20,pack 100,2550,2.73,51000,54.55,2034-01-01,Concrete,Summer
B03767,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-02-09,23,pack 100,2550,2.73,58650,62.73,2034-02-06,Concrete,Summer
B03768,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-03-26,23,pack 100,2550,2.73,58650,62.73,2034-03-24,Concrete,Autumn
B03769,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-05-26,23,pack 100,2550,2.73,58650,62.73,2034-05-24,Concrete,Autumn
B03770,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-07-29,20,pack 100,2550,2.73,51000,54.55,2034-07-27,Concrete,Winter
B03771,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-10-06,21,pack 100,2550,2.73,53550,57.27,2034-10-04,Concrete,Spring
B03772,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-11-16,19,pack 100,2550,2.73,48450,51.82,2034-11-14,Concrete,Spring
B03773,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-01-10,19,pack 100,2550,2.73,48450,51.82,2035-01-08,Concrete,Summer
B03774,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-02-26,22,pack 100,2550,2.73,56100,60.0,2035-02-24,Concrete,Summer
B03775,P124,Poly bag 30x40cm (pack of 100),Packaging,Backup,S022,Envases del Pacifico,2025-04-27,23,pack 100,2650,2.83,60950,65.19,2035-04-25,Concrete,Autumn
B03776,P124,Poly bag 30x40cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-06-22,21,pack 100,2550,2.73,53550,57.27,2035-06-20,Concrete,Winter
B03777,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-08-18,21,pack 100,3300,3.53,69300,74.12,2033-08-15,Concrete,Winter
B03778,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-10-20,20,pack 100,3300,3.53,66000,70.59,2033-10-17,Concrete,Spring
B03779,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2023-12-29,25,pack 100,3300,3.53,82500,88.24,2033-12-26,Concrete,Summer
B03780,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-03-04,19,pack 100,3300,3.53,62700,67.06,2034-03-02,Concrete,Autumn
B03781,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-05-09,18,pack 100,3300,3.53,59400,63.53,2034-05-07,Concrete,Autumn
B03782,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-07-06,18,pack 100,3300,3.53,59400,63.53,2034-07-04,Concrete,Winter
B03783,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-08-14,19,pack 100,3300,3.53,62700,67.06,2034-08-12,Concrete,Winter
B03784,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-10-07,23,pack 100,3300,3.53,75900,81.18,2034-10-05,Concrete,Spring
B03785,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2024-11-18,22,pack 100,3300,3.53,72600,77.65,2034-11-16,Concrete,Spring
B03786,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-01-27,21,pack 100,3300,3.53,69300,74.12,2035-01-25,Concrete,Summer
B03787,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-04-02,22,pack 100,3300,3.53,72600,77.65,2035-03-31,Concrete,Autumn
B03788,P125,Poly bag 35x50cm (pack of 100),Packaging,Primary,S021,PackChile Wholesale,2025-06-02,19,pack 100,3300,3.53,62700,67.06,2035-05-31,Concrete,Winter
B03789,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2023-08-12,18,pack 50,1700,1.82,30600,32.73,2033-08-09,Concrete,Winter
B03790,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2023-10-04,23,pack 50,1700,1.82,39100,41.82,2033-10-01,Concrete,Spring
B03791,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2023-11-21,22,pack 50,1700,1.82,37400,40.0,2033-11-18,Concrete,Spring
B03792,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-01-29,22,pack 50,1700,1.82,37400,40.0,2034-01-26,Concrete,Summer
B03793,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-04-01,22,pack 50,1700,1.82,37400,40.0,2034-03-30,Concrete,Autumn
B03794,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-05-26,22,pack 50,1700,1.82,37400,40.0,2034-05-24,Concrete,Autumn
B03795,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-07-09,21,pack 50,1700,1.82,35700,38.18,2034-07-07,Concrete,Winter
B03796,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-09-11,22,pack 50,1700,1.82,37400,40.0,2034-09-09,Concrete,Spring
B03797,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-11-15,18,pack 50,1700,1.82,30600,32.73,2034-11-13,Concrete,Spring
B03798,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2025-01-09,25,pack 50,1700,1.82,42500,45.45,2035-01-07,Concrete,Summer
B03799,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2025-03-01,21,pack 50,1700,1.82,35700,38.18,2035-02-27,Concrete,Autumn
B03800,P126,Zipper bag 12x18cm (pack of 50),Packaging,Backup,S022,Envases del Pacifico,2025-05-05,24,pack 50,1800,1.93,43200,46.2,2035-05-03,Concrete,Autumn
B03801,P126,Zipper bag 12x18cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2025-06-30,24,pack 50,1700,1.82,40800,43.64,2035-06-28,Concrete,Winter
B03802,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2023-07-25,18,pack 50,2400,2.57,43200,46.2,2033-07-22,Concrete,Winter
B03803,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2023-09-26,28,pack 50,2400,2.57,67200,71.87,2033-09-23,Concrete,Spring
B03804,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2023-11-22,17,pack 50,2400,2.57,40800,43.64,2033-11-19,Concrete,Spring
B03805,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-01-22,21,pack 50,2400,2.57,50400,53.9,2034-01-19,Concrete,Summer
B03806,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-03-28,21,pack 50,2400,2.57,50400,53.9,2034-03-26,Concrete,Autumn
B03807,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-05-29,20,pack 50,2400,2.57,48000,51.34,2034-05-27,Concrete,Autumn
B03808,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-07-15,23,pack 50,2400,2.57,55200,59.04,2034-07-13,Concrete,Winter
B03809,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2024-09-25,27,pack 50,2400,2.57,64800,69.3,2034-09-23,Concrete,Spring
B03810,P127,Zipper bag 18x25cm (pack of 50),Packaging,Backup,S022,Envases del Pacifico,2024-11-19,21,pack 50,2400,2.57,50400,53.9,2034-11-17,Concrete,Spring
B03811,P127,Zipper bag 18x25cm (pack of 50),Packaging,Primary,S021,PackChile Wholesale,2025-01-08,21,pack 50,2400,2.57,50400,53.9,2035-01-06,Concrete,Summer
