BatchID,ProductID,Product,Category,SupplierRole,SupplierName,PurchaseDate,ExpiryDate,Quantity,Unit,Status,QtySold,QtyWasted,WastedPct,Revenue_CLP,Revenue_USD,GrossProfit_CLP,GrossProfit_USD,Season,SeasonSH,YearMonth
B02920,P082,Sour gummy bag 100g,Candy,Primary,Molina Artisan Sweets,2025-05-26,2026-03-22,52,bag 100g,Sold Out,52.0,0.0,0.0,52000,55.61,15600,16.68,Autumn,Autumn,2025-05
B02921,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2023-07-20,2024-05-15,46,bag 50g,Sold Out,46.0,0.0,0.0,23000,24.6,6900,7.38,Winter,Winter,2023-07
B02922,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2023-08-21,2024-06-16,56,bag 50g,Sold Out,56.0,0.0,0.0,28000,29.95,8400,8.98,Winter,Winter,2023-08
B02923,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2023-09-28,2024-07-24,57,bag 50g,Sold Out,57.0,0.0,0.0,28500,30.48,8550,9.14,Spring,Spring,2023-09
B02924,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2023-10-22,2024-08-17,55,bag 50g,Sold Out,55.0,0.0,0.0,27500,29.41,8250,8.82,Spring,Spring,2023-10
B02925,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2023-11-30,2024-09-25,47,bag 50g,Sold Out,47.0,0.0,0.0,23500,25.13,7050,7.54,Spring,Spring,2023-11
B02926,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-01-08,2024-11-03,55,bag 50g,Partial Loss,53.24,1.76,3.2,26620,28.47,7370,7.88,Summer,Summer,2024-01
B02927,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-02-14,2024-12-10,49,bag 50g,Partial Loss,47.73,1.27,2.6,23865,25.52,6715,7.18,Summer,Summer,2024-02
B02928,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-03-29,2025-01-23,53,bag 50g,Sold Out,53.0,0.0,0.0,26500,28.34,7950,8.5,Autumn,Autumn,2024-03
B02929,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-04-24,2025-02-18,46,bag 50g,Sold Out,46.0,0.0,0.0,23000,24.6,6900,7.38,Autumn,Autumn,2024-04
B02930,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-06-04,2025-03-31,51,bag 50g,Sold Out,51.0,0.0,0.0,25500,27.27,7650,8.18,Winter,Winter,2024-06
B02931,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-07-09,2025-05-05,48,bag 50g,Sold Out,48.0,0.0,0.0,24000,25.67,7200,7.7,Winter,Winter,2024-07
B02932,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-08-06,2025-06-02,57,bag 50g,Partial Loss,54.43,2.56,4.5,27215,29.11,7265,7.77,Winter,Winter,2024-08
B02933,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-09-09,2025-07-06,61,bag 50g,Sold Out,61.0,0.0,0.0,30500,32.62,9150,9.79,Spring,Spring,2024-09
B02934,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-10-10,2025-08-06,49,bag 50g,Sold Out,49.0,0.0,0.0,24500,26.2,7350,7.86,Spring,Spring,2024-10
B02935,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2024-11-16,2025-09-12,50,bag 50g,Partial Loss,48.95,1.05,2.1,24475,26.18,6975,7.46,Spring,Spring,2024-11
B02936,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2025-01-06,2025-11-02,47,bag 50g,Partial Loss,45.78,1.22,2.6,22890,24.48,6440,6.89,Summer,Summer,2025-01
B02937,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2025-02-07,2025-12-04,53,bag 50g,Sold Out,53.0,0.0,0.0,26500,28.34,7950,8.5,Summer,Summer,2025-02
B02938,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2025-03-17,2026-01-11,51,bag 50g,Partial Loss,49.21,1.79,3.5,24605,26.32,6755,7.22,Autumn,Autumn,2025-03
B02939,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2025-04-16,2026-02-10,62,bag 50g,Sold Out,62.0,0.0,0.0,31000,33.16,9300,9.95,Autumn,Autumn,2025-04
B02940,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2025-05-19,2026-03-15,48,bag 50g,Partial Loss,46.03,1.97,4.1,23015,24.61,6215,6.65,Autumn,Autumn,2025-05
B02941,P083,Wine gums bag 50g,Candy,Primary,Molina Artisan Sweets,2025-06-16,2026-04-12,59,bag 50g,Sold Out,59.0,0.0,0.0,29500,31.55,8850,9.47,Winter,Winter,2025-06
B02942,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2023-07-01,2024-04-26,78,bag 100g,Sold Out,78.0,0.0,0.0,78000,83.42,23400,25.03,Winter,Winter,2023-07
B02943,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2023-07-29,2024-05-24,73,bag 100g,Partial Loss,71.25,1.75,2.4,71250,76.2,20150,21.55,Winter,Winter,2023-07
B02944,P084,Chocolate-coated raisins bag 100g,Candy,Backup,Dulces La Estrella,2023-09-03,2024-06-29,106,bag 100g,Sold Out,106.0,0.0,0.0,106000,113.37,31800,34.01,Spring,Spring,2023-09
B02945,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2023-10-02,2024-07-28,32,bag 100g,Partial Loss,29.79,2.21,6.9,29790,31.86,7390,7.9,Spring,Spring,2023-10
B02946,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2023-11-02,2024-08-28,26,bag 100g,Partial Loss,24.6,1.4,5.4,24600,26.31,6400,6.84,Spring,Spring,2023-11
B02947,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2023-12-06,2024-10-01,33,bag 100g,Partial Loss,32.11,0.89,2.7,32110,34.34,9010,9.64,Summer,Summer,2023-12
B02948,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-01-08,2024-11-03,34,bag 100g,Sold Out,34.0,0.0,0.0,34000,36.36,10200,10.91,Summer,Summer,2024-01
B02949,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-02-21,2024-12-17,26,bag 100g,Partial Loss,24.8,1.2,4.6,24800,26.52,6600,7.06,Summer,Summer,2024-02
B02950,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-03-22,2025-01-16,28,bag 100g,Partial Loss,26.6,1.4,5.0,26600,28.45,7000,7.49,Autumn,Autumn,2024-03
B02951,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-04-21,2025-02-15,73,bag 100g,Sold Out,73.0,0.0,0.0,73000,78.07,21900,23.42,Autumn,Autumn,2024-04
B02952,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-05-26,2025-03-22,86,bag 100g,Partial Loss,83.16,2.84,3.3,83160,88.94,22960,24.56,Autumn,Autumn,2024-05
B02953,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-06-22,2025-04-18,70,bag 100g,Partial Loss,67.83,2.17,3.1,67830,72.55,18830,20.14,Winter,Winter,2024-06
B02954,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-07-31,2025-05-27,70,bag 100g,Sold Out,70.0,0.0,0.0,70000,74.87,21000,22.46,Winter,Winter,2024-07
B02955,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-09-08,2025-07-05,98,bag 100g,Partial Loss,95.26,2.74,2.8,95260,101.88,26660,28.51,Spring,Spring,2024-09
B02956,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-10-13,2025-08-09,33,bag 100g,Partial Loss,31.71,1.29,3.9,31710,33.91,8610,9.21,Spring,Spring,2024-10
B02957,P084,Chocolate-coated raisins bag 100g,Candy,Backup,Dulces La Estrella,2024-11-22,2025-09-18,33,bag 100g,Partial Loss,30.86,2.15,6.5,30860,33.01,7760,8.3,Spring,Spring,2024-11
B02958,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2024-12-20,2025-10-16,44,bag 100g,Sold Out,44.0,0.0,0.0,44000,47.06,13200,14.12,Summer,Summer,2024-12
B02959,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2025-01-23,2025-11-19,29,bag 100g,Sold Out,29.0,0.0,0.0,29000,31.02,8700,9.3,Summer,Summer,2025-01
B02960,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2025-02-21,2025-12-18,32,bag 100g,Partial Loss,29.79,2.21,6.9,29790,31.86,7390,7.9,Summer,Summer,2025-02
B02961,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2025-03-24,2026-01-18,35,bag 100g,Partial Loss,33.63,1.36,3.9,33630,35.97,9130,9.76,Autumn,Autumn,2025-03
B02962,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2025-05-02,2026-02-26,91,bag 100g,Partial Loss,88.72,2.27,2.5,88720,94.89,25020,26.76,Autumn,Autumn,2025-05
B02963,P084,Chocolate-coated raisins bag 100g,Candy,Primary,Molina Artisan Sweets,2025-05-23,2026-03-19,96,bag 100g,Sold Out,96.0,0.0,0.0,96000,102.67,28800,30.8,Autumn,Autumn,2025-05
B02964,P085,Chocolate-coated peanuts bag 100g,Candy,Backup,Dulces La Estrella,2023-07-08,2024-05-03,81,bag 100g,Partial Loss,77.03,3.97,4.9,77030,82.39,20330,21.74,Winter,Winter,2023-07
B02965,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2023-08-14,2024-06-09,83,bag 100g,Sold Out,83.0,0.0,0.0,83000,88.77,24900,26.63,Winter,Winter,2023-08
B02966,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2023-09-24,2024-07-20,88,bag 100g,Sold Out,88.0,0.0,0.0,88000,94.12,26400,28.24,Spring,Spring,2023-09
B02967,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2023-10-31,2024-08-26,31,bag 100g,Partial Loss,29.85,1.15,3.7,29850,31.93,8150,8.72,Spring,Spring,2023-10
B02968,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2023-11-30,2024-09-25,32,bag 100g,Sold Out,32.0,0.0,0.0,32000,34.22,9600,10.27,Spring,Spring,2023-11
B02969,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-01-04,2024-10-30,31,bag 100g,Partial Loss,30.07,0.93,3.0,30070,32.16,8370,8.95,Summer,Summer,2024-01
B02970,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-02-05,2024-12-01,28,bag 100g,Partial Loss,26.26,1.74,6.2,26260,28.09,6660,7.12,Summer,Summer,2024-02
B02971,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-03-10,2025-01-04,26,bag 100g,Sold Out,26.0,0.0,0.0,26000,27.81,7800,8.34,Autumn,Autumn,2024-03
B02972,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-04-08,2025-02-02,82,bag 100g,Sold Out,82.0,0.0,0.0,82000,87.7,24600,26.31,Autumn,Autumn,2024-04
B02973,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-05-13,2025-03-09,82,bag 100g,Partial Loss,78.47,3.53,4.3,78470,83.93,21070,22.53,Autumn,Autumn,2024-05
B02974,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-06-23,2025-04-19,72,bag 100g,Sold Out,72.0,0.0,0.0,72000,77.01,21600,23.1,Winter,Winter,2024-06
B02975,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-07-26,2025-05-22,89,bag 100g,Sold Out,89.0,0.0,0.0,89000,95.19,26700,28.56,Winter,Winter,2024-07
B02976,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-08-20,2025-06-16,71,bag 100g,Sold Out,71.0,0.0,0.0,71000,75.94,21300,22.78,Winter,Winter,2024-08
B02977,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-09-21,2025-07-18,98,bag 100g,Partial Loss,97.12,0.88,0.9,97120,103.87,28520,30.5,Spring,Spring,2024-09
B02978,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-10-27,2025-08-23,31,bag 100g,Partial Loss,30.1,0.9,2.9,30100,32.19,8400,8.98,Spring,Spring,2024-10
B02979,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2024-12-02,2025-09-28,36,bag 100g,Sold Out,36.0,0.0,0.0,36000,38.5,10800,11.55,Summer,Summer,2024-12
B02980,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2025-01-09,2025-11-05,33,bag 100g,Partial Loss,32.08,0.92,2.8,32080,34.31,8980,9.6,Summer,Summer,2025-01
B02981,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2025-02-11,2025-12-08,29,bag 100g,Partial Loss,27.61,1.39,4.8,27610,29.53,7310,7.82,Summer,Summer,2025-02
B02982,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2025-03-21,2026-01-15,30,bag 100g,Partial Loss,28.32,1.68,5.6,28320,30.29,7320,7.83,Autumn,Autumn,2025-03
B02983,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2025-04-17,2026-02-11,75,bag 100g,Sold Out,75.0,0.0,0.0,75000,80.21,22500,24.06,Autumn,Autumn,2025-04
B02984,P085,Chocolate-coated peanuts bag 100g,Candy,Primary,Molina Artisan Sweets,2025-06-01,2026-03-28,78,bag 100g,Sold Out,78.0,0.0,0.0,78000,83.42,23400,25.03,Winter,Winter,2025-06
B02985,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2023-07-18,2024-05-13,53,bag 100g,Partial Loss,51.94,1.06,2.0,51940,55.55,17490,18.71,Winter,Winter,2023-07
B02986,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2023-08-28,2024-06-23,56,bag 100g,Partial Loss,54.43,1.57,2.8,54430,58.21,18030,19.28,Winter,Winter,2023-08
B02987,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2023-10-07,2024-08-02,45,bag 100g,Partial Loss,43.02,1.98,4.4,43020,46.01,13770,14.73,Spring,Spring,2023-10
B02988,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2023-11-09,2024-09-04,55,bag 100g,Sold Out,55.0,0.0,0.0,55000,58.82,19250,20.59,Spring,Spring,2023-11
B02989,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2023-12-09,2024-10-04,59,bag 100g,Sold Out,59.0,0.0,0.0,59000,63.1,20650,22.09,Summer,Summer,2023-12
B02990,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-01-21,2024-11-16,51,bag 100g,Partial Loss,49.52,1.48,2.9,49520,52.96,16370,17.51,Summer,Summer,2024-01
B02991,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-02-28,2024-12-24,54,bag 100g,Partial Loss,51.41,2.59,4.8,51410,54.98,16310,17.44,Summer,Summer,2024-02
B02992,P086,Toffee caramels bag 100g,Candy,Backup,Dulces La Estrella,2024-03-30,2025-01-24,56,bag 100g,Sold Out,56.0,0.0,0.0,56000,59.89,16800,17.97,Autumn,Autumn,2024-03
B02993,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-05-01,2025-02-25,55,bag 100g,Sold Out,55.0,0.0,0.0,55000,58.82,19250,20.59,Autumn,Autumn,2024-05
B02994,P086,Toffee caramels bag 100g,Candy,Backup,Dulces La Estrella,2024-05-24,2025-03-20,49,bag 100g,Sold Out,49.0,0.0,0.0,49000,52.41,14700,15.72,Autumn,Autumn,2024-05
B02995,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-07-03,2025-04-29,52,bag 100g,Sold Out,52.0,0.0,0.0,52000,55.61,18200,19.47,Winter,Winter,2024-07
B02996,P086,Toffee caramels bag 100g,Candy,Backup,Dulces La Estrella,2024-08-12,2025-06-08,49,bag 100g,Sold Out,49.0,0.0,0.0,49000,52.41,14700,15.72,Winter,Winter,2024-08
B02997,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-09-09,2025-07-06,59,bag 100g,Partial Loss,57.58,1.42,2.4,57580,61.58,19230,20.57,Spring,Spring,2024-09
B02998,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-10-15,2025-08-11,48,bag 100g,Sold Out,48.0,0.0,0.0,48000,51.34,16800,17.97,Spring,Spring,2024-10
B02999,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-11-22,2025-09-18,51,bag 100g,Sold Out,51.0,0.0,0.0,51000,54.55,17850,19.09,Spring,Spring,2024-11
B03000,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2024-12-24,2025-10-20,57,bag 100g,Sold Out,57.0,0.0,0.0,57000,60.96,19950,21.34,Summer,Summer,2024-12
B03001,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2025-01-26,2025-11-22,48,bag 100g,Partial Loss,46.27,1.73,3.6,46270,49.49,15070,16.12,Summer,Summer,2025-01
B03002,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2025-03-13,2026-01-07,47,bag 100g,Sold Out,47.0,0.0,0.0,47000,50.27,16450,17.59,Autumn,Autumn,2025-03
B03003,P086,Toffee caramels bag 100g,Candy,Backup,Dulces La Estrella,2025-04-17,2026-02-11,54,bag 100g,Partial Loss,52.22,1.78,3.3,52220,55.85,14420,15.42,Autumn,Autumn,2025-04
B03004,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2025-05-20,2026-03-16,48,bag 100g,Partial Loss,46.94,1.06,2.2,46940,50.2,15740,16.83,Autumn,Autumn,2025-05
B03005,P086,Toffee caramels bag 100g,Candy,Primary,Molina Artisan Sweets,2025-06-22,2026-04-18,61,bag 100g,Partial Loss,57.58,3.42,5.6,57580,61.58,17930,19.18,Winter,Winter,2025-06
B03006,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2023-07-15,2024-05-10,54,bag 50g,Sold Out,54.0,0.0,0.0,27000,28.88,8100,8.66,Winter,Winter,2023-07
B03007,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2023-08-24,2024-06-19,53,bag 50g,Partial Loss,51.52,1.48,2.8,25760,27.55,7210,7.71,Winter,Winter,2023-08
B03008,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2023-10-03,2024-07-29,56,bag 50g,Partial Loss,52.92,3.08,5.5,26460,28.3,6860,7.34,Spring,Spring,2023-10
B03009,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2023-11-03,2024-08-29,49,bag 50g,Sold Out,49.0,0.0,0.0,24500,26.2,7350,7.86,Spring,Spring,2023-11
B03010,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2023-12-05,2024-09-30,61,bag 50g,Sold Out,61.0,0.0,0.0,30500,32.62,9150,9.79,Summer,Summer,2023-12
B03011,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-01-02,2024-10-28,45,bag 50g,Sold Out,45.0,0.0,0.0,22500,24.06,6750,7.22,Summer,Summer,2024-01
B03012,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-01-26,2024-11-21,48,bag 50g,Partial Loss,46.03,1.97,4.1,23015,24.61,6215,6.65,Summer,Summer,2024-01
B03013,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-03-05,2024-12-30,52,bag 50g,Sold Out,52.0,0.0,0.0,26000,27.81,7800,8.34,Autumn,Autumn,2024-03
B03014,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-04-08,2025-02-02,45,bag 50g,Sold Out,45.0,0.0,0.0,22500,24.06,6750,7.22,Autumn,Autumn,2024-04
B03015,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-05-11,2025-03-07,49,bag 50g,Sold Out,49.0,0.0,0.0,24500,26.2,7350,7.86,Autumn,Autumn,2024-05
B03016,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-06-24,2025-04-20,57,bag 50g,Partial Loss,56.71,0.29,0.5,28355,30.33,8405,8.99,Winter,Winter,2024-06
B03017,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-07-29,2025-05-25,45,bag 50g,Sold Out,45.0,0.0,0.0,22500,24.06,6750,7.22,Winter,Winter,2024-07
B03018,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-09-13,2025-07-10,68,bag 50g,Sold Out,68.0,0.0,0.0,34000,36.36,10200,10.91,Spring,Spring,2024-09
B03019,P087,Mint candy bag 50g,Candy,Backup,Dulces La Estrella,2024-10-10,2025-08-06,52,bag 50g,Sold Out,52.0,0.0,0.0,26000,27.81,7800,8.34,Spring,Spring,2024-10
B03020,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-11-08,2025-09-04,50,bag 50g,Sold Out,50.0,0.0,0.0,25000,26.74,7500,8.02,Spring,Spring,2024-11
B03021,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2024-12-17,2025-10-13,56,bag 50g,Sold Out,56.0,0.0,0.0,28000,29.95,8400,8.98,Summer,Summer,2024-12
B03022,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2025-01-14,2025-11-10,50,bag 50g,Partial Loss,48.5,1.5,3.0,24250,25.94,6750,7.22,Summer,Summer,2025-01
B03023,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2025-02-22,2025-12-19,57,bag 50g,Partial Loss,54.95,2.05,3.6,27475,29.39,7525,8.05,Summer,Summer,2025-02
B03024,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2025-04-03,2026-01-28,58,bag 50g,Sold Out,58.0,0.0,0.0,29000,31.02,8700,9.3,Autumn,Autumn,2025-04
B03025,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2025-05-04,2026-02-28,53,bag 50g,Sold Out,53.0,0.0,0.0,26500,28.34,7950,8.5,Autumn,Autumn,2025-05
B03026,P087,Mint candy bag 50g,Candy,Primary,Molina Artisan Sweets,2025-06-02,2026-03-29,55,bag 50g,Partial Loss,53.9,1.1,2.0,26950,28.82,7700,8.24,Winter,Winter,2025-06
B03027,P088,Licorice bag 100g,Candy,Backup,Dulces La Estrella,2023-07-11,2024-05-06,54,bag 100g,Sold Out,54.0,0.0,0.0,54000,57.75,13500,14.44,Winter,Winter,2023-07
B03028,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2023-08-14,2024-06-09,44,bag 100g,Sold Out,44.0,0.0,0.0,44000,47.06,15400,16.47,Winter,Winter,2023-08
B03029,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2023-09-19,2024-07-15,53,bag 100g,Sold Out,53.0,0.0,0.0,53000,56.68,18550,19.84,Spring,Spring,2023-09
B03030,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2023-10-28,2024-08-23,54,bag 100g,Sold Out,54.0,0.0,0.0,54000,57.75,18900,20.21,Spring,Spring,2023-10
B03031,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2023-11-27,2024-09-22,52,bag 100g,Sold Out,52.0,0.0,0.0,52000,55.61,18200,19.47,Spring,Spring,2023-11
B03032,P088,Licorice bag 100g,Candy,Backup,Dulces La Estrella,2024-01-02,2024-10-28,55,bag 100g,Partial Loss,54.12,0.88,1.6,54120,57.88,12870,13.76,Summer,Summer,2024-01
B03033,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-02-08,2024-12-04,48,bag 100g,Partial Loss,46.66,1.34,2.8,46660,49.9,15460,16.53,Summer,Summer,2024-02
B03034,P088,Licorice bag 100g,Candy,Backup,Dulces La Estrella,2024-03-09,2025-01-03,54,bag 100g,Partial Loss,52.76,1.24,2.3,52760,56.43,12260,13.11,Autumn,Autumn,2024-03
B03035,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-04-19,2025-02-13,57,bag 100g,Sold Out,57.0,0.0,0.0,57000,60.96,19950,21.34,Autumn,Autumn,2024-04
B03036,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-05-16,2025-03-12,52,bag 100g,Sold Out,52.0,0.0,0.0,52000,55.61,18200,19.47,Autumn,Autumn,2024-05
B03037,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-06-14,2025-04-10,51,bag 100g,Partial Loss,49.37,1.63,3.2,49370,52.8,16220,17.35,Winter,Winter,2024-06
B03038,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-07-23,2025-05-19,48,bag 100g,Partial Loss,47.23,0.77,1.6,47230,50.51,16030,17.14,Winter,Winter,2024-07
B03039,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-08-26,2025-06-22,51,bag 100g,Partial Loss,49.37,1.63,3.2,49370,52.8,16220,17.35,Winter,Winter,2024-08
B03040,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-10-02,2025-07-29,46,bag 100g,Partial Loss,44.57,1.43,3.1,44570,47.67,14670,15.69,Spring,Spring,2024-10
B03041,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-11-06,2025-09-02,44,bag 100g,Partial Loss,43.34,0.66,1.5,43340,46.35,14740,15.76,Spring,Spring,2024-11
B03042,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2024-12-09,2025-10-05,57,bag 100g,Sold Out,57.0,0.0,0.0,57000,60.96,19950,21.34,Summer,Summer,2024-12
B03043,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2025-01-02,2025-10-29,59,bag 100g,Sold Out,59.0,0.0,0.0,59000,63.1,20650,22.09,Summer,Summer,2025-01
B03044,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2025-02-07,2025-12-04,51,bag 100g,Sold Out,51.0,0.0,0.0,51000,54.55,17850,19.09,Summer,Summer,2025-02
B03045,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2025-03-16,2026-01-10,51,bag 100g,Sold Out,51.0,0.0,0.0,51000,54.55,17850,19.09,Autumn,Autumn,2025-03
B03046,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2025-04-23,2026-02-17,51,bag 100g,Partial Loss,49.21,1.79,3.5,49210,52.63,16060,17.18,Autumn,Autumn,2025-04
B03047,P088,Licorice bag 100g,Candy,Primary,Molina Artisan Sweets,2025-05-15,2026-03-11,59,bag 100g,Sold Out,59.0,0.0,0.0,59000,63.1,20650,22.09,Autumn,Autumn,2025-05
